number,title,classification,timestamp,latitude,longitude
1177,_RARE_,Class B,1981-07-14 12:00:00,38.9938,-121.3751
44558,_RARE_,Class B,2013-11-10 12:00:00,39.90265,-81.55051
29549,_RARE_,Class A,1997-08-15 12:00:00,27.48116,-84.45124
29282,_RARE_,Class A,1981-06-01 12:00:00,30.40738,-86.35937
6498,_RARE_,Class B,1994-09-15 12:00:00,39.06871,-93.77792
61190,_RARE_,Class A,2018-02-15 12:00:00,40.6158,-121.8241
7639,_RARE_,Class B,1997-01-20 12:00:00,45.20462,-122.5296
8173,_RARE_,Class B,2000-09-10 12:00:00,39.277,-91.4131
34809,_RARE_,Class B,2012-10-15 12:00:00,26.4754,-81.52855
41109,_RARE_,Class B,2015-03-11 12:00:00,46.73317,-80.35651
29505,_RARE_,Class B,2005-12-21 12:00:00,30.51238,-80.34026
13544,_RARE_,Class A,1994-07-15 12:00:00,40.09678,-116.8705
18990,_RARE_,Class B,2006-09-30 12:00:00,42.3059,-81.12331
30089,_RARE_,Class B,2000-01-04 12:00:00,39.85435,-83.64756
16774,_RARE_,Class A,2002-09-20 12:00:00,36.9421,-88.9382
20464,_RARE_,Class B,1996-08-26 12:00:00,46.6114,-79.3284
36796,_RARE_,Class A,2012-10-31 12:00:00,26.4794,-81.8125
16829,_RARE_,Class B,2006-07-15 12:00:00,39.3967,-86.0634
11580,_RARE_,Class B,1981-02-19 12:00:00,41.76831,-83.81393
21237,_RARE_,Class B,2012-07-20 12:00:00,35.61955,-82.54746
29399,_RARE_,Class B,1987-11-15 12:00:00,50.21685,-107.4354
51818,_RARE_,Class B,2018-09-13 12:00:00,38.76044,-93.55905
1636,_RARE_,Class B,1976-12-04 12:00:00,26.90109,-81.65829
40803,_RARE_,Class B,2013-01-08 12:00:00,38.07625,-89.41695
31104,_RARE_,Class B,2013-10-15 12:00:00,35.93664,-83.94442
36004,_RARE_,Class A,1998-10-18 12:00:00,51.78604,-79.65554
49023,_RARE_,Class A,2015-11-26 12:00:00,43.31973,-72.82786
28769,_RARE_,Class A,2010-08-21 12:00:00,40.59699,-70.87789
1818,_RARE_,Class A,1981-07-05 12:00:00,41.05915,-121.1698
1108,_RARE_,Class A,1962-08-11 12:00:00,41.57925,-72.35438
5125,_RARE_,Class B,2003-01-08 12:00:00,39.71323,-86.9658
30989,_RARE_,Class A,2004-03-03 12:00:00,35.42788,-96.86771
30704,_RARE_,Class B,2004-06-09 12:00:00,30.13669,-95.55455
69346,_RARE_,Class B,2021-08-01 12:00:00,40.45699,-77.86339
3610,_RARE_,Class A,1976-06-01 12:00:00,47.51866,-107.675
26598,_RARE_,Class B,2009-07-19 12:00:00,55.99866,-112.6381
4531,_RARE_,Class A,2002-09-01 12:00:00,38.49213,-121.9707
54673,_RARE_,Class A,2022-07-06 12:00:00,47.725,-122.775
7331,_RARE_,Class B,2001-01-28 12:00:00,37.6874,-95.26125
35162,_RARE_,Class A,2012-12-07 12:00:00,30.23067,-122.3234
54944,_RARE_,Class A,2014-01-29 12:00:00,49.31566,-120.7897
33862,_RARE_,Class A,2008-06-13 12:00:00,42.41865,-70.864
20764,_RARE_,Class A,2007-08-16 12:00:00,36.53226,-119.7
46512,_RARE_,Class B,2009-06-01 12:00:00,39.43563,-84.41752
33692,_RARE_,Class A,1990-08-15 12:00:00,47.7784,-80.5502
33480,_RARE_,Class A,2011-06-09 12:00:00,34.4875,-85.1955
18021,_RARE_,Class A,1982-05-18 12:00:00,44.25715,-83.50945
2689,_RARE_,Class A,2002-11-13 12:00:00,29.19365,-81.70735
59746,_RARE_,Class A,2021-03-10 12:00:00,48.75026,-110.1589
16623,_RARE_,Class A,2006-06-17 12:00:00,49.53606,-123.9399
36870,_RARE_,Class B,1986-08-01 12:00:00,40.1665,-125.4455
52416,_RARE_,Class B,2016-11-29 12:00:00,38.92894,-87.50844
37430,_RARE_,Class A,2011-01-03 12:00:00,36.74947,-119.2131
31115,_RARE_,Class B,2011-11-27 12:00:00,35.1096,-84.32487
24774,_RARE_,Class A,1968-05-04 12:00:00,40.07285,-82.211
24579,_RARE_,Class A,1972-08-28 12:00:00,39.0284,-85.32731
13121,_RARE_,Class A,2001-11-13 12:00:00,48.76825,-120.0405
1497,_RARE_,Class B,1997-03-10 12:00:00,38.101,-109.602
9323,_RARE_,Class A,2004-08-14 12:00:00,36.26725,-82.41164
63732,_RARE_,Class A,2011-10-21 12:00:00,42.06696,-116.8366
35564,_RARE_,Class A,2012-07-04 12:00:00,41.33905,-80.56255
4404,_RARE_,Class B,1993-02-01 12:00:00,29.33529,-81.69479
24281,_RARE_,Class B,2002-07-15 12:00:00,38.08301,-81.69709
50567,_RARE_,Class A,2021-09-12 12:00:00,42.18706,-129.75
38954,_RARE_,Class B,2012-11-01 12:00:00,38.0479,-82.98805
3756,_RARE_,Class A,2000-10-10 12:00:00,30.5384,-95.54
14440,_RARE_,Class B,2003-10-19 12:00:00,42.35749,-79.18751
6201,_RARE_,Class A,2003-04-10 12:00:00,44.88117,-122.123
8638,_RARE_,Class B,1999-08-10 12:00:00,40.33945,-80.12913
7969,_RARE_,Class A,1993-10-02 12:00:00,37.733,-119.5445
31732,_RARE_,Class B,2007-11-12 12:00:00,47.16842,-123.7755
8019,_RARE_,Class B,2004-11-08 12:00:00,45.6693,-124.3469
33496,_RARE_,Class B,2005-12-16 12:00:00,39.01173,-94.21725
29776,_RARE_,Class B,2010-11-12 12:00:00,44.32951,-118.9591
46002,_RARE_,Class B,2015-05-17 12:00:00,43.42636,-78.63083
63054,_RARE_,Class B,2020-06-09 12:00:00,42.31309,-74.71658
13575,_RARE_,Class A,2002-03-31 12:00:00,27.97821,-101.1797
36840,_RARE_,Class A,2002-04-14 12:00:00,43.8013,-83.54554
44894,_RARE_,Class B,1986-05-15 12:00:00,34.9355,-85.83417
68656,_RARE_,Class B,2014-11-01 12:00:00,42.85006,-95.16001
40286,_RARE_,Class B,2008-10-15 12:00:00,37.838,-88.06124
14990,_RARE_,Class B,2008-02-07 12:00:00,41.1512,-103.9768
27944,_RARE_,Class A,2011-10-15 12:00:00,37.603,-86.472
25248,_RARE_,Class A,2008-07-13 12:00:00,45.33965,-116.8306
1213,_RARE_,Class A,1990-07-15 12:00:00,45.2034,-122.9367
54288,_RARE_,Class B,2022-10-03 12:00:00,34.46237,-85.37693
63915,_RARE_,Class B,2020-09-21 12:00:00,40.9,-124.123
3134,_RARE_,Class A,1997-07-29 12:00:00,47.5103,-110.5221
23739,_RARE_,Class A,1995-10-13 12:00:00,46.58756,-120.1842
12881,_RARE_,Class A,2003-07-13 12:00:00,46.4555,-88.16938
1987,_RARE_,Class B,1980-09-15 12:00:00,39.83798,-120.5881
11618,_RARE_,Class A,1998-01-02 12:00:00,39.81462,-83.85956
24257,_RARE_,Class B,1974-09-01 12:00:00,29.10367,-80.59335
11303,_RARE_,Class B,2005-06-19 12:00:00,43.06845,-93.68015
1237,_RARE_,Class A,2001-07-15 12:00:00,38.01304,-89.83059
19415,_RARE_,Class A,2007-07-23 12:00:00,35.498,-77.442
67553,_RARE_,Class B,2013-01-10 12:00:00,32.65095,-70.78864
14133,_RARE_,Class A,1977-04-15 12:00:00,46.9635,-124.3118
4916,_RARE_,Class A,2000-09-01 12:00:00,44.2,-113.7058
25594,_RARE_,Class A,2009-09-15 12:00:00,40.97568,-80.31612
937,_RARE_,Class A,1990-05-15 12:00:00,40.47685,-85.631
1465,_RARE_,Class B,2002-09-15 12:00:00,48.4975,-122.6048
9513,_RARE_,Class A,1974-10-15 12:00:00,45.6507,-122.4672
17082,_RARE_,Class A,2007-12-12 12:00:00,30.9772,-89.3002
4239,_RARE_,Class A,2004-07-10 12:00:00,30.10685,-85.7265
38649,_RARE_,Class A,2011-08-18 12:00:00,34.88495,-89.7037
16909,_RARE_,Class B,1978-05-15 12:00:00,34.18873,-86.98798
11385,_RARE_,Class A,1978-06-15 12:00:00,39.31437,-95.02187
25286,_RARE_,Class B,2006-11-04 12:00:00,27.11114,-82.28676
48248,_RARE_,Class B,2017-07-05 12:00:00,33.46797,-87.31202
24357,_RARE_,Class A,1976-11-01 12:00:00,47.73664,-84.42804
3639,_RARE_,Class B,1977-09-06 12:00:00,41.15905,-88.20116
65411,_RARE_,Class A,2019-08-15 12:00:00,47.37592,-121.1648
33677,_RARE_,Class A,2012-01-28 12:00:00,32.5457,-92.14755
15549,_RARE_,Class B,2006-09-18 12:00:00,44.16916,-73.64878
30966,_RARE_,Class A,2012-01-10 12:00:00,31.1828,-87.23085
1030,_RARE_,Class B,2005-06-01 12:00:00,33.715,-106.775
11889,_RARE_,Class B,1987-06-15 12:00:00,40.91,-71.07632
19202,_RARE_,Class B,2004-06-13 12:00:00,29.10985,-70.19157
64201,_RARE_,Class A,1975-09-08 12:00:00,52.43289,-111.7856
17948,_RARE_,Class A,2003-06-01 12:00:00,32.875,-94.8865
4896,_RARE_,Class A,1980-07-15 12:00:00,46.71,-123.1616
69748,_RARE_,Class A,2020-06-23 12:00:00,39.28161,-79.38943
72314,_RARE_,Class B,2015-01-30 12:00:00,45.90687,-117.8686
9682,_RARE_,Class A,1977-07-15 12:00:00,35.1994,-92.5286
7250,_RARE_,Class C,1982-06-10 12:00:00,30.46365,-85.61221
65421,_RARE_,Class A,2013-10-03 12:00:00,46.45847,-121.6292
7745,_RARE_,Class B,1999-07-27 12:00:00,26.25611,-92.7242
65231,_RARE_,Class A,2020-02-23 12:00:00,30.10004,-93.90507
44262,_RARE_,Class B,2016-03-17 12:00:00,38.2603,-116.4889
17974,_RARE_,Class B,2005-02-10 12:00:00,36.95398,-120.1836
12047,_RARE_,Class B,2013-03-01 12:00:00,43.5153,-88.55221
3253,_RARE_,Class B,1985-08-01 12:00:00,40.27638,-82.3675
8922,_RARE_,Class A,1998-09-13 12:00:00,44.14595,-121.5742
7832,_RARE_,Class B,2000-11-21 12:00:00,39.86205,-93.4125
1156,_RARE_,Class A,1977-09-15 12:00:00,48.7805,-124.8105
34128,_RARE_,Class B,2013-02-04 12:00:00,38.83727,-90.80943
41865,_RARE_,Class B,2007-01-06 12:00:00,31.81478,-97.80051
43799,_RARE_,Class B,2011-06-20 12:00:00,45.95942,-121.6657
69588,_RARE_,Class B,2021-04-02 12:00:00,40.22452,-121.5854
28658,_RARE_,Class B,2008-04-13 12:00:00,39.6213,-97.19753
43640,_RARE_,Class B,2015-12-30 12:00:00,47.62323,-116.9671
36774,_RARE_,Class B,1973-07-15 12:00:00,48.43059,-122.4519
1326,_RARE_,Class A,1965-12-15 12:00:00,34.0494,-93.44925
46656,_RARE_,Class B,2012-05-13 12:00:00,48.34875,-101.9309
1304,_RARE_,Class B,1999-11-20 12:00:00,33.54822,-94.76883
1925,_RARE_,Class B,1987-07-11 12:00:00,40.58506,-81.8858
26842,_RARE_,Class A,2009-10-28 12:00:00,33.9097,-106.814
30739,_RARE_,Class A,2000-07-21 12:00:00,54.1097,-84.12851
75313,_RARE_,Class B,1986-08-01 12:00:00,32.80494,-74.85974
7912,_RARE_,Class A,1999-12-01 12:00:00,47.66924,-122.6963
5021,_RARE_,Class A,1987-09-15 12:00:00,46.68979,-122.4252
27323,_RARE_,Class B,2004-12-13 12:00:00,28.9215,-90.85384
1506,_RARE_,Class A,1982-08-15 12:00:00,31.5827,-109.9286
626,_RARE_,Class A,1986-06-01 12:00:00,46.07997,-92.42513
42519,_RARE_,Class A,2014-03-16 12:00:00,36.29344,-94.89556
1071,_RARE_,Class A,1997-11-18 12:00:00,38.96,-123.3243
63041,_RARE_,Class B,1989-04-21 12:00:00,42.75371,-123.5764
1661,_RARE_,Class A,2000-08-15 12:00:00,42.78075,-120.8663
31011,_RARE_,Class B,1979-06-15 12:00:00,47.2658,-120.0857
15091,_RARE_,Class A,2005-02-28 12:00:00,52.4312,-123.325
1652,_RARE_,Class B,2001-04-15 12:00:00,47.0406,-121.7673
