number,title,classification,timestamp,latitude,longitude
26486,_RARE_,Class B,2000-10-01 12:00:00,30.17733,-93.84484
6735,_RARE_,Class A,1978-08-01 12:00:00,46.0856,-122.8731
4817,_RARE_,Class B,1973-09-15 12:00:00,37.49705,-120.8571
30388,_RARE_,Class B,2011-04-15 12:00:00,37.19199,-84.96418
66091,_RARE_,Class A,2019-08-24 12:00:00,33.40868,-94.29251
14327,_RARE_,Class A,2005-08-02 12:00:00,61.75038,-116.9938
705,_RARE_,Class A,1991-08-15 12:00:00,37.75967,-79.6447
24863,_RARE_,Class A,1999-02-05 12:00:00,41.31556,-88.79797
7712,_RARE_,Class A,2004-10-20 12:00:00,34.2609,-85.52976
1299,_RARE_,Class A,1983-08-01 12:00:00,38.07325,-79.0552
13348,_RARE_,Class A,1991-02-10 12:00:00,40.2766,-73.9803
12853,_RARE_,Class A,2004-07-21 12:00:00,34.755,-97.93506
36144,_RARE_,Class A,2012-06-20 12:00:00,36.79,-94.4675
46518,_RARE_,Class B,2009-09-15 12:00:00,34.8105,-82.0655
39291,_RARE_,Class B,2014-07-31 12:00:00,49.32616,-121.0004
59733,_RARE_,Class B,2017-07-24 12:00:00,48.97128,-122.3356
14943,_RARE_,Class A,2006-06-05 12:00:00,39.36668,-85.04584
6389,_RARE_,Class B,2002-08-01 12:00:00,40.47992,-124.3584
2359,_RARE_,Class B,2005-11-15 12:00:00,46.90065,-121.4044
66199,_RARE_,Class A,2019-07-01 12:00:00,30.316,-89.55508
1787,_RARE_,Class A,2004-12-07 12:00:00,43.5231,-93.25006
4854,_RARE_,Class A,1978-01-01 12:00:00,38.12695,-89.55645
54101,_RARE_,Class A,2022-09-13 12:00:00,37.69035,-77.80504
66694,_RARE_,Class A,2018-06-13 12:00:00,44.93087,-122.8486
40764,_RARE_,Class B,2004-03-14 12:00:00,45.10671,-94.66299
9910,_RARE_,Class A,2004-09-17 12:00:00,47.27828,-123.705
28974,_RARE_,Class A,2007-12-03 12:00:00,35.3718,-86.84627
413,_RARE_,Class A,1972-08-09 12:00:00,33.2144,-82.3446
50196,_RARE_,Class A,1972-04-01 12:00:00,39.21887,-95.68177
4346,_RARE_,Class B,2002-10-14 12:00:00,38.546,-89.615
55690,_RARE_,Class B,2022-11-01 12:00:00,41.76158,-84.6502
2826,_RARE_,Class B,1975-07-01 12:00:00,39.5723,-83.6413
1162,_RARE_,Class B,2006-10-29 12:00:00,33.85,-95.6305
15424,_RARE_,Class B,2006-10-14 12:00:00,37.7553,-82.875
94,_RARE_,Class A,1995-10-15 12:00:00,46.29782,-84.97029
4982,_RARE_,Class B,2002-02-15 12:00:00,41.05668,-121.4353
58076,_RARE_,Class B,2012-07-02 12:00:00,33.24082,-93.88304
16017,_RARE_,Class B,2003-03-25 12:00:00,41.5743,-81.0518
15515,_RARE_,Class A,2006-07-30 12:00:00,40.17967,-75.05818
75135,_RARE_,Class A,1992-11-14 12:00:00,34.63851,-97.17826
5253,_RARE_,Class A,1977-03-27 12:00:00,46.895,-111.4828
6524,_RARE_,Class B,1989-02-24 12:00:00,41.53646,-78.1208
2922,_RARE_,Class B,2004-08-25 12:00:00,30.79367,-86.83007
27709,_RARE_,Class A,1979-08-15 12:00:00,27.28967,-82.33484
1539,_RARE_,Class B,1983-09-16 12:00:00,38.86447,-110.5652
8557,_RARE_,Class A,2002-04-01 12:00:00,31.56105,-74.462
27628,_RARE_,Class A,2010-08-15 12:00:00,40.68165,-85.35335
62262,_RARE_,Class B,2021-10-16 12:00:00,38.1075,-90.9715
11208,_RARE_,Class A,2007-02-06 12:00:00,29.90783,-81.05
9474,_RARE_,Class A,2004-02-21 12:00:00,38.1438,-87.21814
7592,_RARE_,Class B,1987-07-11 12:00:00,40.9623,-83.9444
3621,_RARE_,Class A,1966-09-01 12:00:00,38.51656,-90.80454
27909,_RARE_,Class A,2010-01-11 12:00:00,47.43899,-79.2048
15180,_RARE_,Class B,1969-11-19 12:00:00,39.27514,-108.9869
26202,_RARE_,Class A,1986-10-01 12:00:00,28.40613,-86.37869
15020,_RARE_,Class B,2001-12-15 12:00:00,48.64447,-113.6231
24396,_RARE_,Class B,2008-07-19 12:00:00,34.1459,-104.1577
41160,_RARE_,Class B,2013-09-02 12:00:00,47.70072,-122.1852
17153,_RARE_,Class B,2009-11-09 12:00:00,45.6938,-123.8464
20202,_RARE_,Class B,1993-03-15 12:00:00,46.31898,-116.7334
30337,_RARE_,Class B,2011-02-23 12:00:00,45.0397,-76.7167
2059,_RARE_,Class A,2003-05-24 12:00:00,44.06968,-91.33966
1092,_RARE_,Class A,1958-05-01 12:00:00,45.4296,-83.32125
14305,_RARE_,Class A,1972-03-02 12:00:00,36.74169,-94.09485
2785,_RARE_,Class A,1994-07-13 12:00:00,29.953,-91.55
12413,_RARE_,Class A,2005-10-22 12:00:00,35.0344,-90.98
8651,_RARE_,Class A,1977-01-01 12:00:00,42.67,-85.69
63722,_RARE_,Class A,2009-01-28 12:00:00,30.53839,-78.78002
28863,_RARE_,Class B,2011-08-11 12:00:00,46.91638,-93.1767
3495,_RARE_,Class A,2001-01-14 12:00:00,49.9216,-121.7695
48595,_RARE_,Class A,2015-05-22 12:00:00,39.485,-94.19677
10577,_RARE_,Class B,1972-08-10 12:00:00,35.7008,-109.9
1401,_RARE_,Class A,1980-05-10 12:00:00,36.32571,-89.26153
28375,_RARE_,Class A,2010-06-26 12:00:00,47.7264,-120.8965
27961,_RARE_,Class B,2010-10-31 12:00:00,49.75967,-118.4301
3089,_RARE_,Class B,2001-03-04 12:00:00,46.53182,-120.2073
65576,_RARE_,Class B,1979-02-10 12:00:00,36.408,-94.3975
3461,_RARE_,Class B,1980-01-09 12:00:00,47.12009,-116.9725
41106,_RARE_,Class A,2013-11-30 12:00:00,34.72315,-95.34
18033,_RARE_,Class B,2000-11-20 12:00:00,48.6742,-121.3038
22027,_RARE_,Class A,2009-08-03 12:00:00,48.9898,-105.671
74782,_RARE_,Class A,2022-06-29 12:00:00,38.79879,-87.0473
32046,_RARE_,Class B,2011-03-15 12:00:00,37.74021,-80.49984
16845,_RARE_,Class A,2006-09-12 12:00:00,39.73585,-80.93543
13880,_RARE_,Class B,1988-08-15 12:00:00,47.10121,-121.8818
21345,_RARE_,Class A,1995-07-04 12:00:00,41.6634,-99.51435
150,_RARE_,Class B,1980-10-01 12:00:00,41.46165,-121.6846
63250,_RARE_,Class A,2018-08-15 12:00:00,32.5276,-94.02
74530,_RARE_,Class B,2020-11-19 12:00:00,48.86564,-119.775
7233,_RARE_,Class B,1993-11-12 12:00:00,46.38429,-122.5829
40117,_RARE_,Class B,2015-07-21 12:00:00,44.96144,-85.64543
26746,_RARE_,Class B,2009-07-30 12:00:00,34.24367,-83.9821
6972,_RARE_,Class A,1977-08-01 12:00:00,41.62503,-83.58332
30519,_RARE_,Class B,2011-01-15 12:00:00,43.98708,-84.77972
23809,_RARE_,Class B,2005-12-28 12:00:00,31.66119,-91.75111
45717,_RARE_,Class B,2015-11-15 12:00:00,47.89461,-120.1187
17919,_RARE_,Class A,2006-01-15 12:00:00,39.85431,-98.76447
1865,_RARE_,Class B,1998-11-04 12:00:00,38.16364,-117.9235
15977,_RARE_,Class A,1977-10-15 12:00:00,36.65,-77.905
7381,_RARE_,Class A,2004-02-29 12:00:00,39.57868,-86.76176
14980,_RARE_,Class B,1996-10-15 12:00:00,39.99872,-77.87075
41303,_RARE_,Class B,2007-11-24 12:00:00,28.89895,-70.75
5329,_RARE_,Class A,2004-12-21 12:00:00,59.36106,-120.3077
38085,_RARE_,Class B,2012-12-17 12:00:00,25.65808,-82.36237
33662,_RARE_,Class B,1971-08-18 12:00:00,38.95063,-121.4621
17435,_RARE_,Class B,2006-01-26 12:00:00,42.74561,-89.55
4760,_RARE_,Class A,2000-09-18 12:00:00,35.44821,-121.3274
19869,_RARE_,Class B,2004-01-15 12:00:00,34.2311,-79.527
3948,_RARE_,Class B,2001-11-10 12:00:00,33.0493,-84.04607
7529,_RARE_,Class B,1978-11-01 12:00:00,39.17096,-83.45384
69266,_RARE_,Class B,2017-07-01 12:00:00,40.14787,-82.82386
656,_RARE_,Class A,1977-09-01 12:00:00,28.7525,-81.93125
50858,_RARE_,Class A,2016-08-04 12:00:00,40.0497,-85.7911
63438,_RARE_,Class B,2020-02-02 12:00:00,38.33626,-78.13317
10666,_RARE_,Class B,1981-08-15 12:00:00,46.66235,-119.1814
9502,_RARE_,Class A,2003-03-14 12:00:00,30.29729,-94.15064
19612,_RARE_,Class B,2004-06-30 12:00:00,47.1423,-122.7416
6414,_RARE_,Class B,1982-07-01 12:00:00,34.466,-91.815
11888,_RARE_,Class B,1997-11-15 12:00:00,48.3066,-121.9252
589,_RARE_,Class A,1999-05-01 12:00:00,35.95376,-69.02336
56735,_RARE_,Class B,2019-05-15 12:00:00,41.92356,-75.42555
59651,_RARE_,Class B,2014-12-09 12:00:00,47.04494,-76.68558
1682,_RARE_,Class B,1979-07-15 12:00:00,33.4982,-83.851
17719,_RARE_,Class A,2002-07-16 12:00:00,29.2158,-81.5885
23063,_RARE_,Class B,1999-07-01 12:00:00,43.16131,-87.31694
25300,_RARE_,Class A,2007-10-08 12:00:00,39.85331,-82.38435
20599,_RARE_,Class A,1990-10-24 12:00:00,31.91947,-81.64679
1822,_RARE_,Class B,2003-04-05 12:00:00,41.1083,-85.52835
41277,_RARE_,Class B,1966-11-15 12:00:00,37.1072,-121.0424
46849,_RARE_,Class B,2013-09-27 12:00:00,44.76706,-83.02118
925,_RARE_,Class A,1977-07-15 12:00:00,37.58363,-120.9041
72470,_RARE_,Class B,2017-05-16 12:00:00,25.77306,-92.25633
27473,_RARE_,Class B,2002-05-01 12:00:00,37.25705,-80.56721
770,_RARE_,Class B,2021-02-12 12:00:00,49.35,-121.485
9373,_RARE_,Class A,2004-07-30 12:00:00,38.5011,-93.1123
23137,_RARE_,Class B,2005-08-08 12:00:00,40.57099,-76.4154
4093,_RARE_,Class B,2003-06-15 12:00:00,40.4229,-83.81695
24268,_RARE_,Class A,2008-08-05 12:00:00,38.4249,-89.97775
2655,_RARE_,Class A,1987-01-01 12:00:00,43.74625,-112.9986
43211,_RARE_,Class C,2007-11-05 12:00:00,39.1613,-94.7328
8807,_RARE_,Class A,1975-12-15 12:00:00,25.99209,-81.74915
29341,_RARE_,Class B,2009-07-02 12:00:00,48.29865,-122.2436
1126,_RARE_,Class A,2003-07-09 12:00:00,37.25787,-105.0751
15505,_RARE_,Class A,2006-07-04 12:00:00,39.5,-98.661
11237,_RARE_,Class B,2005-02-06 12:00:00,49.5398,-95.2007
40099,_RARE_,Class A,2016-11-15 12:00:00,40.9165,-79.21885
1941,_RARE_,Class A,1997-02-01 12:00:00,47.61184,-124.2876
575,_RARE_,Class A,1993-05-18 12:00:00,45.9477,-90.5102
6613,_RARE_,Class B,1978-08-01 12:00:00,45.99791,-121.1894
43726,_RARE_,Class B,2013-03-11 12:00:00,34.6,-104.3504
41773,_RARE_,Class B,1991-01-15 12:00:00,46.6404,-122.9786
26871,_RARE_,Class B,1980-09-02 12:00:00,48.08958,-80.5006
75354,_RARE_,Class B,2017-09-05 12:00:00,30.20838,-95.86005
507,_RARE_,Class B,2005-10-18 12:00:00,38.6053,-109.6014
22524,_RARE_,Class B,1983-10-16 12:00:00,38.27656,-84.60371
7347,_RARE_,Class B,2005-04-12 12:00:00,28.4965,-81.65806
21458,_RARE_,Class B,2007-11-15 12:00:00,36.3965,-81.20815
34408,_RARE_,Class A,2008-12-18 12:00:00,34.56078,-94.07661
9396,_RARE_,Class A,1988-06-15 12:00:00,34.69785,-83.453
64899,_RARE_,Class A,2020-12-28 12:00:00,47.16164,-83.4703
34064,_RARE_,Class A,1986-08-30 12:00:00,42.20853,-121.2979
10772,_RARE_,Class C,1972-07-30 12:00:00,39.15,-79.602
28932,_RARE_,Class B,2009-04-24 12:00:00,35.90372,-87.07883
