number,title,classification,timestamp,latitude,longitude
66642,_RARE_,Class A,2019-07-17 12:00:00,45.88883,-105.8512
24190,_RARE_,Class A,2008-08-16 12:00:00,36.72714,-89.37177
37877,_RARE_,Class B,2010-01-15 12:00:00,49.7587,-112.0175
41040,_RARE_,Class A,1985-08-01 12:00:00,40.76237,-89.53302
9023,_RARE_,Class A,2004-06-12 12:00:00,32.63793,-92.24609
37767,_RARE_,Class B,1992-04-27 12:00:00,40.82671,-81.69613
33164,_RARE_,Class A,1978-07-15 12:00:00,42.38321,-86.73313
24678,_RARE_,Class A,2006-11-16 12:00:00,30.72034,-84.66663
27914,_RARE_,Class B,2012-11-15 12:00:00,39.03634,-89.35949
61095,_RARE_,Class B,2016-11-22 12:00:00,33.02844,-84.55572
11691,_RARE_,Class A,1995-12-18 12:00:00,37.595,-82.856
55875,_RARE_,Class B,2016-07-27 12:00:00,47.322,-123.1644
8837,_RARE_,Class B,2004-07-11 12:00:00,44.47179,-78.48684
3082,_RARE_,Class A,1975-08-01 12:00:00,41.05504,-94.47405
5888,_RARE_,Class A,1981-10-15 12:00:00,43.84798,-70.99515
65211,_RARE_,Class B,2009-10-01 12:00:00,40.09838,-121.8406
50990,_RARE_,Class B,2018-10-24 12:00:00,45.03927,-123.8819
65245,_RARE_,Class B,2020-03-06 12:00:00,40.46847,-94.11938
12552,_RARE_,Class B,2006-09-26 12:00:00,35.16725,-123.6958
75324,_RARE_,Class B,2022-07-22 12:00:00,40.3275,-111.0258
14947,_RARE_,Class A,1975-05-02 12:00:00,30.67605,-84.53326
13613,_RARE_,Class A,2005-04-14 12:00:00,34.3192,-95.6779
1525,_RARE_,Class A,1988-11-05 12:00:00,45.502,-122.84
49621,_RARE_,Class B,2011-06-21 12:00:00,35.17725,-88.58745
24156,_RARE_,Class A,2008-10-08 12:00:00,39.53939,-84.86714
1261,_RARE_,Class B,1989-01-31 12:00:00,36.37368,-109.6275
26854,_RARE_,Class A,2007-07-05 12:00:00,34.36523,-84.98753
62238,_RARE_,Class A,2019-06-01 12:00:00,40.2725,-70.28
38140,_RARE_,Class B,2011-02-03 12:00:00,45.92489,-700121.7091
2836,_RARE_,Class A,1999-09-11 12:00:00,50.82345,-75.6513
30665,_RARE_,Class B,1972-07-01 12:00:00,39.02085,-87.31832
12149,_RARE_,Class B,2006-12-02 12:00:00,48.1557,-122.3964
421,_RARE_,Class B,1992-02-01 12:00:00,47.578,-82.22482
38967,_RARE_,Class A,2011-06-24 12:00:00,32.80971,-68.36869
28703,_RARE_,Class A,2008-01-30 12:00:00,42.53525,-110.7612
33673,_RARE_,Class A,2007-06-15 12:00:00,49.6788,-94.9807
35449,_RARE_,Class A,1995-10-28 12:00:00,34.1055,-94.57
10536,_RARE_,Class B,1997-04-21 12:00:00,57.93256,-122.4832
24100,_RARE_,Class A,2008-07-15 12:00:00,45.73224,-121.1376
23894,_RARE_,Class A,2009-01-01 12:00:00,36.53132,-82.73376
1124,_RARE_,Class B,1994-09-26 12:00:00,40.915,-88.12546
1492,_RARE_,Class A,1974-10-01 12:00:00,41.2352,-88.498
1091,_RARE_,Class A,1981-09-01 12:00:00,48.89725,-121.3686
57615,_RARE_,Class B,2017-12-14 12:00:00,38.72438,-110.6895
46599,_RARE_,Class B,2015-06-26 12:00:00,31.60163,-89.06461
7455,_RARE_,Class B,2001-07-16 12:00:00,48.6,-122.6801
51106,_RARE_,Class B,1972-06-10 12:00:00,39.50046,-87.48327
19049,_RARE_,Class B,2006-10-01 12:00:00,44.4462,-106.8619
70719,_RARE_,Class A,2015-05-08 12:00:00,57.21243,-114.1004
1844,_RARE_,Class A,2004-09-17 12:00:00,48.66114,-119.6531
35424,_RARE_,Class B,2012-08-11 12:00:00,44.07894,-90.81623
11654,_RARE_,Class B,2006-07-18 12:00:00,38.47995,-109.1641
3257,_RARE_,Class A,1980-11-01 12:00:00,41.05678,-74.31046
10681,_RARE_,Class A,2005-01-12 12:00:00,45.55625,-79.94418
8407,_RARE_,Class B,1977-12-04 12:00:00,38.5373,-119.054
13987,_RARE_,Class B,1978-09-15 12:00:00,32.895,-86.601
65930,_RARE_,Class A,2020-06-01 12:00:00,41.86922,-80.22498
50394,_RARE_,Class B,2019-10-25 12:00:00,39.32157,-79.5025
14532,_RARE_,Class B,2006-09-03 12:00:00,41.02685,-123.5102
1591,_RARE_,Class B,2002-09-18 12:00:00,46.18731,-124.6406
39666,_RARE_,Class B,2012-10-15 12:00:00,27.5058,-82.6793
40731,_RARE_,Class A,1964-07-05 12:00:00,40.13167,-85.60781
52724,_RARE_,Class B,2021-05-10 12:00:00,47.12,-77.6345
10589,_RARE_,Class A,2007-07-08 12:00:00,47.00585,-120.1773
11371,_RARE_,Class A,2005-03-15 12:00:00,47.50985,-122.4349
63409,_RARE_,Class B,2019-03-01 12:00:00,49.1735,-120.223
38245,_RARE_,Class B,2011-06-25 12:00:00,36.451,-84.944
38699,_RARE_,Class A,2003-09-11 12:00:00,36.9216,-80.125
15007,_RARE_,Class A,1992-08-15 12:00:00,46.0672,-121.45
14963,_RARE_,Class A,1999-02-28 12:00:00,47.63421,-77.96692
8011,_RARE_,Class A,1999-10-10 12:00:00,47.72,-88.91672
2090,_RARE_,Class A,1999-08-27 12:00:00,39.10856,-91.97556
56235,_RARE_,Class A,2019-12-09 12:00:00,28.96814,-83.6031
10910,_RARE_,Class B,1989-12-22 12:00:00,46.58613,-88.03835
29408,_RARE_,Class A,2007-09-14 12:00:00,30.84876,-99.17011
43615,_RARE_,Class A,2013-07-29 12:00:00,41.50879,-72.46582
20332,_RARE_,Class B,1999-06-20 12:00:00,44.2678,-85.63859
7507,_RARE_,Class A,2004-10-19 12:00:00,31.43827,-90.40912
8302,_RARE_,Class A,1975-07-13 12:00:00,37.8,-95.115
51470,_RARE_,Class B,2015-09-17 12:00:00,38.61893,-89.55303
40004,_RARE_,Class A,1998-09-16 12:00:00,38.17853,-83.26789
23403,_RARE_,Class B,2008-09-19 12:00:00,45.56305,-122.4821
49140,_RARE_,Class B,2015-10-15 12:00:00,40.65547,-81.64093
7801,_RARE_,Class A,1990-11-01 12:00:00,34.08048,-83.66096
69596,_RARE_,Class B,2015-08-15 12:00:00,39.27995,-92.2757
20958,_RARE_,Class B,2007-09-15 12:00:00,38.45718,-120.1987
24895,_RARE_,Class A,2008-05-24 12:00:00,43.75,-85.896
22730,_RARE_,Class B,1986-08-30 12:00:00,38.13293,-110.1042
38576,_RARE_,Class B,2015-10-18 12:00:00,34.71752,-85.76497
63099,_RARE_,Class A,2019-11-15 12:00:00,44.56622,-111.9373
23623,_RARE_,Class A,2005-04-22 12:00:00,51.09765,-104.0461
429,_RARE_,Class A,1995-09-15 12:00:00,43.52191,-84.17878
29045,_RARE_,Class A,2007-06-20 12:00:00,43.31566,-77.33987
27556,_RARE_,Class B,1981-10-17 12:00:00,30.515,-84.27216
1850,_RARE_,Class B,2005-12-01 12:00:00,34.96503,-92.36718
42995,_RARE_,Class A,2008-01-05 12:00:00,40.19194,-92.66162
4940,_RARE_,Class B,1996-08-01 12:00:00,47.35095,-122.4456
63259,_RARE_,Class A,2000-01-15 12:00:00,42.60003,-118.7678
48814,_RARE_,Class A,2014-04-08 12:00:00,38.8994,-87.45495
11211,_RARE_,Class B,2004-08-08 12:00:00,45.53,-122.636
30724,_RARE_,Class B,2011-05-14 12:00:00,32.29844,-86.6605
13794,_RARE_,Class B,2006-10-02 12:00:00,38.0475,-84.5637
24705,_RARE_,Class A,2008-03-16 12:00:00,38.32136,-78.9717
25163,_RARE_,Class B,2006-11-30 12:00:00,29.8415,-81.2339
1431,_RARE_,Class B,1974-11-07 12:00:00,47.1566,-120.6919
22228,_RARE_,Class A,2008-03-26 12:00:00,40.66774,-110.9312
1121,_RARE_,Class B,1971-04-01 12:00:00,40.37051,-84.29582
5122,_RARE_,Class A,2002-07-24 12:00:00,49.7,-122.0743
75317,_RARE_,Class A,2021-08-07 12:00:00,36.34674,-93.4835
19025,_RARE_,Class A,2004-07-06 12:00:00,47.17895,-122.1361
38762,_RARE_,Class A,2010-08-30 12:00:00,41.33927,-84.78441
31759,_RARE_,Class A,2012-04-22 12:00:00,40.85776,-123.0516
63994,_RARE_,Class A,2012-11-03 12:00:00,42.03374,-98.53284
25601,_RARE_,Class A,2008-03-05 12:00:00,35.33,-88.404
41750,_RARE_,Class A,2015-05-12 12:00:00,42.63422,-85.13323
3373,_RARE_,Class B,1958-10-15 12:00:00,48.8907,-81.14085
15115,_RARE_,Class A,2006-12-19 12:00:00,36.01335,-124.18
16929,_RARE_,Class B,2006-09-30 12:00:00,38.2094,-118.9573
3392,_RARE_,Class A,1998-01-25 12:00:00,28.39627,-92.25213
51447,_RARE_,Class A,1978-01-01 12:00:00,35.372,-97.6365
11819,_RARE_,Class A,1971-10-14 12:00:00,35.20025,-83.1417
4180,_RARE_,Class B,2001-04-12 12:00:00,32.29516,-90.35819
47921,_RARE_,Class A,1986-01-30 12:00:00,30.05179,-81.19743
24809,_RARE_,Class B,2008-05-01 12:00:00,48.285,-111.624
29686,_RARE_,Class A,2000-09-15 12:00:00,41.89445,-84.42455
29065,_RARE_,Class B,2004-10-27 12:00:00,25.56022,-83.96171
15891,_RARE_,Class B,2005-08-08 12:00:00,39.8633,-76.4503
19877,_RARE_,Class B,2005-01-23 12:00:00,38.80721,-84.42716
63889,_RARE_,Class A,2021-06-16 12:00:00,33.48637,-86.33151
11320,_RARE_,Class A,2005-12-05 12:00:00,41.46723,-97.12148
3281,_RARE_,Class A,1987-10-25 12:00:00,47.4091,-121.2675
4703,_RARE_,Class B,1984-05-16 12:00:00,40.0277,-121.6149
10380,_RARE_,Class B,2006-09-10 12:00:00,49.60407,-118.7541
10631,_RARE_,Class A,2004-12-25 12:00:00,34.64873,-84.72503
60135,_RARE_,Class A,2019-03-07 12:00:00,40.19593,-86.66096
41238,_RARE_,Class B,2005-09-30 12:00:00,33.797,-86.5975
9843,_RARE_,Class A,2002-10-01 12:00:00,46.76461,-120.2138
15557,_RARE_,Class A,2006-11-10 12:00:00,49.50271,-84.32183
21501,_RARE_,Class B,2005-11-15 12:00:00,38.33865,-87.36235
38146,_RARE_,Class B,2010-03-18 12:00:00,31.23037,-81.46428
502,_RARE_,Class B,2000-09-01 12:00:00,37.51525,-87.13753
44478,_RARE_,Class A,2014-10-08 12:00:00,39.77306,-98.23607
30665,_RARE_,Class A,2009-07-09 12:00:00,48.70137,-111.2471
25824,_RARE_,Class B,1983-09-11 12:00:00,37.58298,-94.80106
15387,_RARE_,Class B,2007-05-29 12:00:00,48.05,-121.1623
7761,_RARE_,Class A,2002-04-28 12:00:00,47.98624,-118.4333
7627,_RARE_,Class A,1981-10-01 12:00:00,41.38909,-82.60156
55811,_RARE_,Class B,2022-10-15 12:00:00,45.79449,-122.0818
32524,_RARE_,Class A,2000-08-16 12:00:00,50.73082,-111.5256
2185,_RARE_,Class A,1998-05-01 12:00:00,32.15255,-81.81155
7766,_RARE_,Class A,2005-01-12 12:00:00,43.03327,-94.17006
25385,_RARE_,Class B,1983-06-15 12:00:00,35.03843,-111.905
1276,_RARE_,Class A,1993-06-01 12:00:00,40.25572,-121.2049
17041,_RARE_,Class A,1994-11-16 12:00:00,46.74417,-121.8064
10727,_RARE_,Class B,1988-12-03 12:00:00,48.39605,-119.9436
2907,_RARE_,Class A,1977-06-15 12:00:00,45.09162,-85.13633
4303,_RARE_,Class B,2008-06-19 12:00:00,40.22451,-81.84656
1126,_RARE_,Class B,1972-06-01 12:00:00,28.11946,-81.79417
10738,_RARE_,Class B,1988-05-09 12:00:00,32.84894,-80.9694
64291,_RARE_,Class A,2019-07-07 12:00:00,40.0161,-84.92029
37976,_RARE_,Class B,1973-08-15 12:00:00,37.90006,-122.2643
3389,_RARE_,Class A,1986-01-15 12:00:00,29.9555,-81.0664
12477,_RARE_,Class B,2002-09-25 12:00:00,35.22,-114.994
15583,_RARE_,Class A,1987-10-28 12:00:00,36.07649,-79.9565
54335,_RARE_,Class B,2016-08-15 12:00:00,47.95,-113.1775
11118,_RARE_,Class A,2005-09-14 12:00:00,30.23345,-95.6152
548,_RARE_,Class B,1999-08-27 12:00:00,37.98967,-109.6657
55944,_RARE_,Class A,2022-08-03 12:00:00,40.0925,-81.5225
7336,_RARE_,Class A,1971-05-15 12:00:00,34.10861,-92.2631
23797,_RARE_,Class B,1997-07-20 12:00:00,39.4075,-109.662
50909,_RARE_,Class B,2021-04-30 12:00:00,32.77023,-79.54382
36750,_RARE_,Class B,2012-09-07 12:00:00,41.84216,-85.38141
1853,_RARE_,Class B,1979-09-25 12:00:00,47.14115,-124.9614
3222,_RARE_,Class A,1998-07-24 12:00:00,43.83255,-77.5548
24370,_RARE_,Class B,2009-09-05 12:00:00,47.375,-112.9548
35669,_RARE_,Class B,2012-07-16 12:00:00,38.87604,-88.29703
1033,_RARE_,Class B,2018-02-28 12:00:00,45.0366,-111.9136
16717,_RARE_,Class A,2006-07-21 12:00:00,35.3959,-93.7525
42363,_RARE_,Class A,2012-01-14 12:00:00,34.80595,-85.89457
1641,_RARE_,Class A,1978-09-22 12:00:00,51.87631,-123.2952
34414,_RARE_,Class B,2012-05-22 12:00:00,41.62056,-85.59906
65744,_RARE_,Class B,2016-07-14 12:00:00,47.12129,-122.5989
1849,_RARE_,Class B,1973-07-14 12:00:00,45.1519,-83.0879
22253,_RARE_,Class A,1995-11-01 12:00:00,40.87272,-82.13937
9723,_RARE_,Class A,2004-10-26 12:00:00,37.86066,-92.13471
21684,_RARE_,Class A,1985-03-04 12:00:00,30.16235,-81.13795
2796,_RARE_,Class A,2002-07-16 12:00:00,38.07,-99.3
12648,_RARE_,Class B,2006-07-24 12:00:00,33.8152,-86.7891
41197,_RARE_,Class B,1996-03-09 12:00:00,40.58232,-85.5153
58317,_RARE_,Class B,2004-01-30 12:00:00,40.25965,-98.4103
29143,_RARE_,Class A,2008-06-21 12:00:00,37.24,-84.991
8928,_RARE_,Class A,1979-12-15 12:00:00,29.7805,-81.1651
10987,_RARE_,Class B,1976-02-01 12:00:00,31.05122,-87.6575
49611,_RARE_,Class B,2013-01-01 12:00:00,40.45778,-75.00416
26870,_RARE_,Class B,1976-07-02 12:00:00,47.503,-121.955
29811,_RARE_,Class A,2011-09-01 12:00:00,38.5786,-82.4889
13797,_RARE_,Class B,2007-09-13 12:00:00,43.50437,-77.40387
46572,_RARE_,Class A,2016-06-17 12:00:00,30.06795,-89.83065
24294,_RARE_,Class B,1973-06-15 12:00:00,37.7513,-123.1467
36638,_RARE_,Class A,2001-11-15 12:00:00,40.69774,-81.86112
40419,_RARE_,Class B,2013-11-02 12:00:00,47.3801,-80.04
12188,_RARE_,Class A,2001-10-01 12:00:00,43.56932,-122.2234
5997,_RARE_,Class B,1998-08-10 12:00:00,34.7724,-82.3059
36809,_RARE_,Class B,2011-06-13 12:00:00,25.58712,-81.35
11874,_RARE_,Class A,2004-07-21 12:00:00,36.08717,-83.87007
43308,_RARE_,Class A,2012-11-09 12:00:00,41.90866,-92.31911
25323,_RARE_,Class B,2005-10-20 12:00:00,38.76605,-120.0804
26429,_RARE_,Class A,2006-09-11 12:00:00,39.1988,-96.67825
65391,_RARE_,Class A,2019-04-30 12:00:00,40.41201,-98.66758
44087,_RARE_,Class B,2015-10-13 12:00:00,43.4984,-70.6299
38875,_RARE_,Class B,2006-11-24 12:00:00,44.27076,-71.25939
2569,_RARE_,Class A,1972-05-15 12:00:00,33.6108,-96.16505
40120,_RARE_,Class B,1989-03-15 12:00:00,42.44,-113.18
12036,_RARE_,Class A,1998-06-30 12:00:00,48.21725,-121.286
46514,_RARE_,Class B,2007-07-24 12:00:00,47.9834,-83.7219
1845,_RARE_,Class B,1996-01-21 12:00:00,42.0176,-121.692
75357,_RARE_,Class B,2018-02-28 12:00:00,46.69252,-84.39522
40955,_RARE_,Class A,2015-08-15 12:00:00,44.6206,-77.26799
10455,_RARE_,Class B,1993-07-15 12:00:00,44.0445,-127.7715
618,_RARE_,Class A,1997-11-15 12:00:00,35.6663,-72.53151
23678,_RARE_,Class A,1976-06-10 12:00:00,38.3986,-80.4099
19883,_RARE_,Class A,1986-10-15 12:00:00,47.9893,-111.0089
58434,_RARE_,Class B,2021-11-22 12:00:00,40.64956,-78.27761
63221,_RARE_,Class B,2020-07-12 12:00:00,48.16699,-113.6476
613,_RARE_,Class A,1990-10-04 12:00:00,45.56174,-89.18194
492,_RARE_,Class B,1956-08-15 12:00:00,35.994,-90.2811
5866,_RARE_,Class B,2002-05-14 12:00:00,34.31349,-81.17597
8925,_RARE_,Class A,2004-10-19 12:00:00,28.52384,-82.8247
42380,_RARE_,Class B,2013-11-22 12:00:00,39.42,-92.605
18982,_RARE_,Class B,1978-08-15 12:00:00,46.54215,-92.55158
4622,_RARE_,Class B,1985-08-20 12:00:00,37.8046,-83.68935
37950,_RARE_,Class B,2012-09-20 12:00:00,42.94006,-87.63163
8451,_RARE_,Class A,1999-02-13 12:00:00,34.38989,-83.80933
16541,_RARE_,Class B,2007-07-12 12:00:00,38.98019,-80.64884
11432,_RARE_,Class A,1999-02-04 12:00:00,35.2057,-89.5423
42514,_RARE_,Class B,2012-02-21 12:00:00,38.49364,-79.73147
12100,_RARE_,Class A,2005-08-10 12:00:00,47.09,-122.1819
1008,_RARE_,Class B,2001-07-16 12:00:00,30.4349,-84.9446
75329,_RARE_,Class B,1993-07-13 12:00:00,42.4745,-87.71238
9722,_RARE_,Class A,2003-10-15 12:00:00,42.36012,-94.8115
10780,_RARE_,Class A,2002-09-09 12:00:00,48.7902,-122.2601
15206,_RARE_,Class B,2006-06-16 12:00:00,41.3487,-116.9591
2767,_RARE_,Class B,2005-08-03 12:00:00,46.7652,-116.8919
40051,_RARE_,Class B,1999-11-14 12:00:00,43.54173,-85.62834
29933,_RARE_,Class B,1994-05-15 12:00:00,28.03926,-82.24747
15046,_RARE_,Class A,2007-04-06 12:00:00,40.0125,-111.8152
32282,_RARE_,Class A,2011-10-14 12:00:00,40.63206,-80.12222
67474,_RARE_,Class B,2015-11-15 12:00:00,37.44855,-82.17409
14070,_RARE_,Class B,2005-09-07 12:00:00,35.55015,-83.21147
7078,_RARE_,Class A,2004-09-22 12:00:00,33.9855,-83.9411
20512,_RARE_,Class B,2009-08-03 12:00:00,46.98641,-116.8097
34493,_RARE_,Class A,2012-08-28 12:00:00,33.02,-80.675
24829,_RARE_,Class B,2008-07-11 12:00:00,37.05506,-82.13923
51432,_RARE_,Class A,2003-06-23 12:00:00,45.42719,-90.94021
1282,_RARE_,Class A,1996-03-15 12:00:00,48.24604,-122.1287
31900,_RARE_,Class A,2011-08-12 12:00:00,41.83145,-85.69777
43420,_RARE_,Class B,2013-06-01 12:00:00,40.77715,-85.91456
4688,_RARE_,Class B,2002-10-19 12:00:00,42.27161,-123.1602
63452,_RARE_,Class A,1953-12-18 12:00:00,58.18963,-107.0571
6721,_RARE_,Class A,2004-11-04 12:00:00,38.6739,-94.2776
16554,_RARE_,Class A,1990-07-19 12:00:00,34.565,-80.52299
4367,_RARE_,Class B,1974-10-05 12:00:00,39.0005,-83.97
35412,_RARE_,Class A,1992-10-05 12:00:00,43.73834,-81.61727
61763,_RARE_,Class A,1982-09-23 12:00:00,39.36581,-87.44986
1457,_RARE_,Class B,2000-05-05 12:00:00,49.69914,-122.6479
18300,_RARE_,Class A,2007-10-03 12:00:00,36.99634,-87.15729
75331,_RARE_,Class B,2017-11-09 12:00:00,48.45135,-94.94667
65392,_RARE_,Class B,2008-08-12 12:00:00,33.69945,-86.4055
22251,_RARE_,Class B,2007-12-22 12:00:00,35.57108,-89.51224
46565,_RARE_,Class B,2014-12-21 12:00:00,41.43275,-90.32569
33317,_RARE_,Class A,1983-11-08 12:00:00,42.09965,-80.76945
16901,_RARE_,Class B,2008-10-18 12:00:00,34.434,-89.3125
33503,_RARE_,Class B,2007-09-15 12:00:00,36.403,-119.8126
1664,_RARE_,Class B,1984-02-01 12:00:00,38.65152,-87.57805
2329,_RARE_,Class B,1991-08-01 12:00:00,37.32856,-118.8323
3718,_RARE_,Class A,2000-03-12 12:00:00,46.92797,-122.3906
27529,_RARE_,Class A,1961-10-01 12:00:00,38.0208,-80.68101
34697,_RARE_,Class B,2012-03-24 12:00:00,30.1948,-94.5546
34003,_RARE_,Class B,2015-03-04 12:00:00,36.9157,-122.393
7946,_RARE_,Class A,1998-05-08 12:00:00,32.515,-85.38825
3934,_RARE_,Class B,1980-11-13 12:00:00,34.41698,-83.67012
3089,_RARE_,Class A,2000-10-01 12:00:00,32.68825,-98.31875
24079,_RARE_,Class B,2002-01-05 12:00:00,45.65581,-121.7125
647,_RARE_,Class B,1988-06-09 12:00:00,38.24327,-81.58006
31370,_RARE_,Class B,2007-06-02 12:00:00,31.90629,-111.9174
66348,_RARE_,Class A,2019-07-08 12:00:00,42.2575,-70.42
40675,_RARE_,Class A,2007-11-15 12:00:00,40.63377,-73.84986
8932,_RARE_,Class A,2000-11-15 12:00:00,44.5605,-106.255
4258,_RARE_,Class A,2004-08-25 12:00:00,42.7682,-79.9502
34317,_RARE_,Class B,2012-07-31 12:00:00,41.77,-200095.705
21107,_RARE_,Class A,2000-05-01 12:00:00,34.8579,-80.8119
26114,_RARE_,Class B,1998-09-15 12:00:00,36.66379,-116.6037
29725,_RARE_,Class B,2011-01-25 12:00:00,35.34499,-96.84569
22651,_RARE_,Class A,2011-11-18 12:00:00,44.67,-94.25
26035,_RARE_,Class B,2009-10-18 12:00:00,29.03701,-88.49352
51750,_RARE_,Class B,2016-10-14 12:00:00,30.61073,-85.01348
16221,_RARE_,Class A,2009-10-05 12:00:00,35.4808,-86.6156
21108,_RARE_,Class A,1983-08-06 12:00:00,46.19756,-123.1143
12010,_RARE_,Class B,2005-10-10 12:00:00,46.586,-122.2802
46450,_RARE_,Class B,2014-08-14 12:00:00,35.81263,-93.29529
32497,_RARE_,Class A,2011-10-17 12:00:00,32.305,-86.901
67241,_RARE_,Class B,2011-02-22 12:00:00,43.40032,-92.37593
38021,_RARE_,Class B,2012-06-24 12:00:00,26.95592,-81.91901
69685,_RARE_,Class B,2016-09-23 12:00:00,39.24334,-81.55555
30095,_RARE_,Class B,1982-09-01 12:00:00,47.01309,-98.19729
46507,_RARE_,Class A,2013-07-30 12:00:00,38.1534,-81.5107
39463,_RARE_,Class A,2011-12-23 12:00:00,39.99752,-87.84208
35042,_RARE_,Class A,2006-02-14 12:00:00,29.20526,-80.57251
65985,_RARE_,Class A,2020-01-30 12:00:00,38.81638,-87.65121
27274,_RARE_,Class B,2009-06-10 12:00:00,41.659,-86.26471
21177,_RARE_,Class B,1995-08-15 12:00:00,45.31664,-116.5629
5664,_RARE_,Class B,2001-07-29 12:00:00,33.4075,-91.05996
39939,_RARE_,Class A,2012-03-08 12:00:00,30.32414,-96.67281
25594,_RARE_,Class B,2009-09-15 12:00:00,49.11682,-81.60045
35846,_RARE_,Class B,2008-05-07 12:00:00,36.3835,-119.131
16349,_RARE_,Class A,2002-10-01 12:00:00,36.76184,-89.47897
8567,_RARE_,Class B,2004-09-16 12:00:00,47.2254,-116.1288
435,_RARE_,Class A,1998-05-01 12:00:00,38.55018,-81.97572
15420,_RARE_,Class B,2006-09-18 12:00:00,47.994,-123.5368
1205,_RARE_,Class A,2005-11-26 12:00:00,46.31731,-123.9779
10064,_RARE_,Class B,2005-12-09 12:00:00,37.5987,-94.0447
14721,_RARE_,Class B,2005-12-20 12:00:00,40.2111,-74.31214
7231,_RARE_,Class B,2006-05-10 12:00:00,43.273,-84.265
45249,_RARE_,Class B,2014-11-29 12:00:00,45.16212,-121.1239
2413,_RARE_,Class A,2000-11-12 12:00:00,47.71375,-117.8117
65539,_RARE_,Class B,2020-06-24 12:00:00,44.8605,-80.48435
14778,_RARE_,Class A,2000-11-16 12:00:00,36.74435,-86.91403
4121,_RARE_,Class A,2002-10-02 12:00:00,32.98935,-106.7456
24614,_RARE_,Class B,2007-11-11 12:00:00,46.52416,-122.2322
442,_RARE_,Class A,1984-07-01 12:00:00,38.299,-82.1355
65314,_RARE_,Class A,2016-10-29 12:00:00,35.53807,-94.46154
69810,_RARE_,Class B,2018-07-15 12:00:00,36.83132,-94.6356
12161,_RARE_,Class A,1974-08-01 12:00:00,41.56628,-74.46387
4131,_RARE_,Class B,1985-01-30 12:00:00,37.41865,-95.55345
54294,_RARE_,Class B,2016-09-03 12:00:00,48.53989,-121.1833
14096,_RARE_,Class B,1995-07-05 12:00:00,48.53125,-123.8459
16500,_RARE_,Class A,2006-11-26 12:00:00,48.9025,-118.7763
1106,_RARE_,Class B,2000-09-04 12:00:00,36.9128,-85.72681
992,_RARE_,Class B,1992-07-25 12:00:00,40.55093,-90.87676
8655,_RARE_,Class B,1960-07-14 12:00:00,43.445,-116.462
148,_RARE_,Class B,1997-07-01 12:00:00,40.497,-81.52956
