number,title,classification,timestamp,latitude,longitude
15731,_RARE_,Class B,1986-07-15 12:00:00,38.4594,-110.9402
895,_RARE_,Class B,1975-07-31 12:00:00,43.468,-123.746
2818,_RARE_,Class A,2002-10-05 12:00:00,47.5235,-123.3367
25573,_RARE_,Class A,2008-01-15 12:00:00,38.34845,-118.7821
17210,_RARE_,Class B,1995-03-15 12:00:00,44.0382,-121.153
7678,_RARE_,Class A,1986-05-09 12:00:00,43.4843,-81.1086
13397,_RARE_,Class B,1999-03-05 12:00:00,41.0595,-77.45185
34568,_RARE_,Class B,2009-10-03 12:00:00,31.813,-93.0945
6894,_RARE_,Class B,1978-06-01 12:00:00,39.6734,-83.71516
15760,_RARE_,Class A,1974-08-20 12:00:00,41.8626,-72.8579
75328,_RARE_,Class B,2015-06-11 12:00:00,42.99803,-84.38786
31709,_RARE_,Class B,2010-08-11 12:00:00,47.5695,-124.371
3357,_RARE_,Class A,2001-01-26 12:00:00,34.26124,-81.59559
831,_RARE_,Class B,1988-02-11 12:00:00,40.46515,-87.99496
50802,_RARE_,Class A,1988-05-15 12:00:00,31.02741,-88.88124
1705,_RARE_,Class A,1996-11-25 12:00:00,37.3425,-88.8092
1259,_RARE_,Class A,1973-09-10 12:00:00,37.45778,-120.5669
52920,_RARE_,Class A,2016-09-06 12:00:00,41.97655,-111.8849
9722,_RARE_,Class A,1998-08-01 12:00:00,40.13977,-122.6213
3335,_RARE_,Class C,1998-07-01 12:00:00,35.0574,-79.39156
23738,_RARE_,Class B,2009-08-12 12:00:00,38.3,-89.41
35275,_RARE_,Class A,2011-06-01 12:00:00,38.44059,-84.65577
11304,_RARE_,Class B,2005-05-26 12:00:00,33.46723,-96.08578
2123,_RARE_,Class B,1980-10-15 12:00:00,44.2596,-111.3524
837,_RARE_,Class B,1977-07-15 12:00:00,46.12744,-122.9815
1428,_RARE_,Class B,2001-08-09 12:00:00,35.92654,-92.80851
41989,_RARE_,Class B,1979-02-05 12:00:00,41.47939,-80.6856
961,_RARE_,Class A,1988-01-25 12:00:00,47.25957,-118.0558
6564,_RARE_,Class A,1977-07-04 12:00:00,44.996,-123.4065
1731,_RARE_,Class B,1976-07-01 12:00:00,46.3893,-121.5389
4400,_RARE_,Class A,1985-12-15 12:00:00,47.87023,-82.08743
11365,_RARE_,Class B,2006-07-05 12:00:00,41.2044,-86.6997
49990,_RARE_,Class A,2015-05-15 12:00:00,31.91628,-86.18831
7694,_RARE_,Class B,2000-11-07 12:00:00,45.0664,-124.0735
764,_RARE_,Class B,2004-01-11 12:00:00,33.2674,-94.55
1300,_RARE_,Class A,1998-06-06 12:00:00,34.105,-80.04
9869,_RARE_,Class B,2004-06-05 12:00:00,38.68969,-94.42153
67181,_RARE_,Class B,2021-06-30 12:00:00,40.29529,-78.95146
7756,_RARE_,Class B,2007-06-18 12:00:00,39.83973,-80.15177
16426,_RARE_,Class A,2003-01-15 12:00:00,37.32112,-81.6767
99,_RARE_,Class B,1971-11-01 12:00:00,34.75611,-96.96017
20286,_RARE_,Class A,1999-11-15 12:00:00,46.9563,-82.188
75252,_RARE_,Class A,2021-04-07 12:00:00,48.21892,-99.11177
5361,_RARE_,Class B,1999-03-15 12:00:00,50.25346,-120.9915
8318,_RARE_,Class A,1980-04-15 12:00:00,47.0508,-80.56965
41073,_RARE_,Class A,1986-06-15 12:00:00,42.02184,-94.86806
11269,_RARE_,Class A,2000-02-01 12:00:00,48.9376,-123.0176
26138,_RARE_,Class A,1947-05-10 12:00:00,34.95316,-81.71971
8289,_RARE_,Class A,2003-05-15 12:00:00,33.17483,-96.91956
15987,_RARE_,Class A,1972-10-18 12:00:00,34.79,-117.8542
16088,_RARE_,Class B,2006-07-04 12:00:00,40.15569,-98.69676
1307,_RARE_,Class B,1999-08-15 12:00:00,46.66985,-117.9566
38337,_RARE_,Class B,2010-08-15 12:00:00,38.18229,-81.71513
28037,_RARE_,Class B,1979-06-15 12:00:00,40.2178,-122.5668
46573,_RARE_,Class B,2012-04-01 12:00:00,42.16555,-74.016
46386,_RARE_,Class B,2015-07-21 12:00:00,46.72327,-121.1263
11168,_RARE_,Class A,1999-04-15 12:00:00,46.5885,-73.14045
23793,_RARE_,Class B,1978-09-15 12:00:00,36.645,-90.7636
3337,_RARE_,Class B,2003-12-01 12:00:00,30.57349,-91.67069
4242,_RARE_,Class B,1989-11-25 12:00:00,41.3568,-93.53699
46313,_RARE_,Class B,2014-10-26 12:00:00,34.4552,-83.57524
25661,_RARE_,Class B,2003-11-30 12:00:00,45.1601,-95.7221
7235,_RARE_,Class B,1968-08-15 12:00:00,41.592,-84.7208
48271,_RARE_,Class A,2007-04-12 12:00:00,49.95449,-84.82906
32727,_RARE_,Class A,2015-04-20 12:00:00,29.33061,-81.02504
1202,_RARE_,Class A,1993-07-25 12:00:00,46.5605,-120.0205
51751,_RARE_,Class A,2015-03-11 12:00:00,37.63797,-76.54207
58814,_RARE_,Class A,2022-03-18 12:00:00,43.67489,-90.31913
53760,_RARE_,Class A,1957-10-15 12:00:00,32.85087,-94.40205
15796,_RARE_,Class A,2005-09-07 12:00:00,36.85455,-105.7
34463,_RARE_,Class A,2012-09-17 12:00:00,35.49359,-97.46457
688,_RARE_,Class A,1988-05-15 12:00:00,37.44596,-78.17014
44019,_RARE_,Class B,2014-05-02 12:00:00,39.22878,-75.27562
22474,_RARE_,Class B,2005-08-26 12:00:00,37.53881,-98.52824
1268,_RARE_,Class A,1972-09-18 12:00:00,40.48657,-123.5236
37919,_RARE_,Class B,2010-12-22 12:00:00,45.91263,-81.56064
3153,_RARE_,Class B,2001-10-20 12:00:00,46.25345,-122.3656
13259,_RARE_,Class A,2006-04-23 12:00:00,39.29,-94.57
9700,_RARE_,Class A,2004-11-30 12:00:00,37.02786,-93.19727
635,_RARE_,Class A,1995-07-04 12:00:00,39.5027,-90.84195
12567,_RARE_,Class A,1980-07-11 12:00:00,28.2455,-81.5546
40826,_RARE_,Class B,1975-04-15 12:00:00,49.14454,-109.9533
10342,_RARE_,Class B,2004-04-11 12:00:00,39.365,-83.50505
12094,_RARE_,Class B,2006-12-15 12:00:00,38.56,-120.465
8308,_RARE_,Class A,1980-04-15 12:00:00,31.1299,-90.92335
40380,_RARE_,Class B,2015-10-08 12:00:00,40.3657,-81.27315
71931,_RARE_,Class A,1952-08-01 12:00:00,47.24799,-111.8198
45337,_RARE_,Class A,2008-05-30 12:00:00,47.46117,-83.40228
7289,_RARE_,Class A,1994-06-15 12:00:00,51.02606,-119.5585
55011,_RARE_,Class B,2014-05-20 12:00:00,47.39662,-117.7181
16745,_RARE_,Class B,1979-07-15 12:00:00,46.39869,-122.0816
28034,_RARE_,Class A,2010-09-24 12:00:00,38.72811,-92.36145
5337,_RARE_,Class B,2001-09-14 12:00:00,47.18144,-121.3396
11037,_RARE_,Class B,2006-04-10 12:00:00,35.47584,-95.50025
31179,_RARE_,Class B,2010-01-22 12:00:00,31.7019,-83.8727
8677,_RARE_,Class A,2003-11-07 12:00:00,34.6,-83.405
17770,_RARE_,Class A,2006-07-11 12:00:00,39.62,-85.73
30251,_RARE_,Class A,1999-04-28 12:00:00,27.07309,-81.4036
7802,_RARE_,Class B,1992-07-23 12:00:00,33.46439,-88.55228
48037,_RARE_,Class B,2014-11-10 12:00:00,43.485,-83.97261
28992,_RARE_,Class A,1986-06-01 12:00:00,46.29217,-77.89992
63106,_RARE_,Class B,2019-08-01 12:00:00,46.56667,-84.70757
9574,_RARE_,Class A,1981-05-26 12:00:00,34.285,-96.94514
75375,_RARE_,Class B,2015-11-14 12:00:00,43.28728,-111.3231
34541,_RARE_,Class B,2009-07-23 12:00:00,46.43565,-83.92576
527,_RARE_,Class B,1980-11-15 12:00:00,46.9409,-121.1159
75197,_RARE_,Class A,2017-03-15 12:00:00,36.04925,-94.25235
18178,_RARE_,Class B,1938-07-15 12:00:00,37.8111,-81.08936
2457,_RARE_,Class A,2000-12-15 12:00:00,32.16135,-100.7986
10147,_RARE_,Class B,2005-12-01 12:00:00,29.81829,-82.14471
13584,_RARE_,Class B,2006-08-21 12:00:00,42.32,-118.02
63124,_RARE_,Class A,2020-12-28 12:00:00,33.07756,-92.85453
5337,_RARE_,Class A,1999-04-12 12:00:00,36.9551,-122.2136
24333,_RARE_,Class A,2008-09-30 12:00:00,46.10075,-84.35429
8815,_RARE_,Class A,1987-06-01 12:00:00,39.84778,-84.03968
967,_RARE_,Class A,2005-04-16 12:00:00,37.073,-95.27106
15821,_RARE_,Class B,2006-02-15 12:00:00,38.58883,-81.36734
42810,_RARE_,Class A,2013-02-19 12:00:00,32.04002,-90.04382
18623,_RARE_,Class B,1985-10-22 12:00:00,40.4618,-122.903
29163,_RARE_,Class A,2010-07-14 12:00:00,40.37633,-79.68617
9673,_RARE_,Class B,2004-03-23 12:00:00,45.4862,-123.7665
3333,_RARE_,Class B,1973-08-20 12:00:00,35.26227,-80.11262
11943,_RARE_,Class B,2007-11-11 12:00:00,30.31277,-85.4097
49015,_RARE_,Class A,2015-12-15 12:00:00,43.61093,-75.4037
25342,_RARE_,Class A,2007-09-16 12:00:00,41.89015,-88.90661
43369,_RARE_,Class B,2012-11-24 12:00:00,37.75043,-87.95495
1505,_RARE_,Class A,1983-08-19 12:00:00,33.1444,-96.175
26577,_RARE_,Class B,1991-10-03 12:00:00,49.79647,-114.1236
26696,_RARE_,Class A,2007-05-15 12:00:00,40.7179,-94.81515
13932,_RARE_,Class B,2007-03-04 12:00:00,43.55019,-96.52372
15933,_RARE_,Class B,1998-11-15 12:00:00,26.2875,-81.904
28677,_RARE_,Class A,2006-07-22 12:00:00,40.20555,-83.96119
3434,_RARE_,Class A,1966-11-18 12:00:00,32.98934,-81.69248
26838,_RARE_,Class A,1993-09-14 12:00:00,33.02835,-98.7449
3684,_RARE_,Class A,2001-09-24 12:00:00,38.41603,-86.06572
10946,_RARE_,Class B,2005-08-30 12:00:00,34.2978,-92.3753
4402,_RARE_,Class A,1995-08-04 12:00:00,37.37464,-81.36244
63973,_RARE_,Class B,2021-12-02 12:00:00,46.79297,-117.0996
28715,_RARE_,Class B,2010-08-22 12:00:00,56.00943,-123.7939
44660,_RARE_,Class A,2014-05-21 12:00:00,32.40938,-91.03335
52602,_RARE_,Class A,1975-11-15 12:00:00,39.28222,-84.24797
13306,_RARE_,Class B,2007-07-14 12:00:00,35.5354,-94.26785
70836,_RARE_,Class B,2016-06-23 12:00:00,47.07167,-119.8405
63598,_RARE_,Class B,2019-11-16 12:00:00,40.8617,-91.95924
23778,_RARE_,Class A,1990-09-15 12:00:00,39.85538,-122.1838
4781,_RARE_,Class A,2003-07-21 12:00:00,38.09548,-120.5933
60544,_RARE_,Class B,2021-07-14 12:00:00,40.29097,-110.6381
11277,_RARE_,Class A,1997-09-15 12:00:00,30.318,-94.21303
2330,_RARE_,Class B,1997-03-06 12:00:00,42.00383,-93.66751
26388,_RARE_,Class B,2009-10-12 12:00:00,39.20945,-84.73889
5225,_RARE_,Class A,2005-10-01 12:00:00,45.89952,-72.87928
24218,_RARE_,Class A,2008-11-26 12:00:00,31.84485,-84.12005
30035,_RARE_,Class C,2009-01-14 12:00:00,29.62195,-80.18528
50256,_RARE_,Class B,2017-04-12 12:00:00,28.81631,-80.84125
10391,_RARE_,Class B,1987-07-01 12:00:00,40.999,-121.6347
13738,_RARE_,Class A,2002-08-27 12:00:00,49.9702,-123.8572
25806,_RARE_,Class B,2009-12-13 12:00:00,40.67055,-99.8271
9018,_RARE_,Class B,2004-04-29 12:00:00,37.36833,-90.78177
39224,_RARE_,Class B,2012-12-09 12:00:00,38.67243,-81.38941
22000,_RARE_,Class B,1985-06-13 12:00:00,49.752,-83.51892
30277,_RARE_,Class B,1977-10-23 12:00:00,33.10206,-94.28506
67367,_RARE_,Class A,2017-07-22 12:00:00,43.79115,-111.7096
48042,_RARE_,Class B,2013-11-24 12:00:00,42.1055,-83.86986
4983,_RARE_,Class B,1968-08-01 12:00:00,38.17171,-92.6214
1392,_RARE_,Class A,1994-10-15 12:00:00,45.93147,-121.6914
75374,_RARE_,Class B,2017-07-07 12:00:00,44.35363,-123.1279
8820,_RARE_,Class A,1971-12-01 12:00:00,37.03155,-81.8191
7910,_RARE_,Class B,2005-04-30 12:00:00,36.63104,-97.3075
8238,_RARE_,Class A,2003-04-29 12:00:00,43.29312,-97.7486
47278,_RARE_,Class B,2017-01-10 12:00:00,34.98284,-83.06212
24555,_RARE_,Class A,1999-08-18 12:00:00,37.77845,-82.19595
25154,_RARE_,Class B,2006-06-04 12:00:00,36.25744,-81.46114
35192,_RARE_,Class A,2009-06-15 12:00:00,37.09414,-96.0601
40112,_RARE_,Class B,2013-06-20 12:00:00,41.62476,-88.98973
45822,_RARE_,Class B,2012-10-29 12:00:00,48.85899,-121.0028
24393,_RARE_,Class A,1970-07-14 12:00:00,38.509,-88.41596
6966,_RARE_,Class A,2004-08-27 12:00:00,42.95921,-90.95918
90,_RARE_,Class B,2000-08-25 12:00:00,48.9615,-122.423
12942,_RARE_,Class B,1997-07-15 12:00:00,39.775,-82.477
64490,_RARE_,Class B,2019-09-27 12:00:00,33.76427,-84.32922
25766,_RARE_,Class A,2010-04-23 12:00:00,26.76561,-81.6542
1875,_RARE_,Class A,2001-07-20 12:00:00,42.22863,-93.80978
17620,_RARE_,Class A,2001-05-12 12:00:00,45.70615,-121.2066
12576,_RARE_,Class B,1980-07-15 12:00:00,38.097,-121.6
726,_RARE_,Class B,1971-05-09 12:00:00,47.9901,-122.8706
1558,_RARE_,Class A,1993-06-01 12:00:00,40.07248,-112.8113
8082,_RARE_,Class A,1983-01-15 12:00:00,38.39698,-117.8972
2297,_RARE_,Class B,1978-08-01 12:00:00,31.759,-81.73802
18379,_RARE_,Class B,2007-03-15 12:00:00,31.80354,-95.44155
69940,_RARE_,Class B,2017-04-05 12:00:00,34.6705,-82.23295
6959,_RARE_,Class B,1999-10-15 12:00:00,34.12575,-86.32893
17554,_RARE_,Class B,2006-12-17 12:00:00,47.31345,-123.79
43649,_RARE_,Class B,2010-05-20 12:00:00,46.12586,-91.24679
829,_RARE_,Class A,1985-11-15 12:00:00,40.4743,-120.6832
40620,_RARE_,Class B,2013-01-14 12:00:00,40.85263,-76.62792
48023,_RARE_,Class B,2007-01-15 12:00:00,34.205,-85.94522
743,_RARE_,Class B,1965-10-01 12:00:00,52.46856,-116.5833
48444,_RARE_,Class A,2015-09-26 12:00:00,37.5153,-82.1444
36909,_RARE_,Class B,2011-04-05 12:00:00,27.34405,-81.638
44768,_RARE_,Class B,2014-12-15 12:00:00,25.64106,-81.16365
1140,_RARE_,Class A,1983-10-01 12:00:00,39.05872,-76.32575
37494,_RARE_,Class A,2010-01-15 12:00:00,36.69959,-89.8278
58328,_RARE_,Class A,2017-11-28 12:00:00,48.0822,-94.52642
30919,_RARE_,Class A,2003-08-14 12:00:00,44.09048,-123.5192
7471,_RARE_,Class A,1986-10-27 12:00:00,42.22,-119.9
611,_RARE_,Class A,1993-06-15 12:00:00,33.3623,-93.7656
25397,_RARE_,Class B,2000-03-12 12:00:00,34.92596,-78.09837
23285,_RARE_,Class B,2001-11-17 12:00:00,41.70976,-82.95394
28855,_RARE_,Class A,2004-02-16 12:00:00,32.7875,-81.33668
28452,_RARE_,Class B,2010-10-27 12:00:00,39.68225,-98.78445
29213,_RARE_,Class B,2010-10-20 12:00:00,43.50155,-78.52003
15343,_RARE_,Class A,2004-02-21 12:00:00,34.685,-95.518
60306,_RARE_,Class B,1991-11-15 12:00:00,40.08163,-123.9012
6215,_RARE_,Class B,2002-12-08 12:00:00,46.3288,-92.231
25974,_RARE_,Class B,2009-10-24 12:00:00,40.30432,-80.78412
12321,_RARE_,Class A,1996-10-15 12:00:00,46.7657,-119.4234
40173,_RARE_,Class A,2014-02-28 12:00:00,46.02545,-122.017
8382,_RARE_,Class B,2004-08-04 12:00:00,31.18631,-93.38039
18067,_RARE_,Class A,2004-04-15 12:00:00,61.2538,-121.5005
12958,_RARE_,Class B,2005-01-06 12:00:00,38.18612,-80.6195
13363,_RARE_,Class A,2004-08-17 12:00:00,40.63631,-80.6721
23589,_RARE_,Class B,1986-01-27 12:00:00,48.672,-124.6256
65576,_RARE_,Class A,2009-09-05 12:00:00,37.73529,-117.2794
15203,_RARE_,Class B,2006-10-02 12:00:00,41.2359,-112.8758
56304,_RARE_,Class B,1997-05-19 12:00:00,28.472,-81.1405
49900,_RARE_,Class B,1988-06-15 12:00:00,29.56272,-82.84114
52994,_RARE_,Class B,2022-03-28 12:00:00,44.175,-82.1407
7335,_RARE_,Class A,1997-07-12 12:00:00,40.86395,-74.93523
48939,_RARE_,Class B,2013-11-02 12:00:00,45.6915,-93.13422
36164,_RARE_,Class A,1983-02-16 12:00:00,28.48011,-87.47053
10742,_RARE_,Class B,2007-07-15 12:00:00,44.42235,-118.9626
41559,_RARE_,Class A,2011-10-09 12:00:00,45.98397,-87.96097
1510,_RARE_,Class B,1994-05-01 12:00:00,33.00815,-80.5712
23216,_RARE_,Class B,2008-10-01 12:00:00,45.59072,-121.6243
32424,_RARE_,Class B,2012-06-15 12:00:00,42.43204,-74.7065
28363,_RARE_,Class B,1971-08-09 12:00:00,40.109,-89.9445
4958,_RARE_,Class A,1976-03-07 12:00:00,39.367,-82.4967
67393,_RARE_,Class A,2015-10-05 12:00:00,30.30029,-97.64889
16941,_RARE_,Class B,2006-09-08 12:00:00,46.08083,-85.56874
24079,_RARE_,Class B,2009-07-30 12:00:00,33.40672,-97.76056
7919,_RARE_,Class B,2001-06-01 12:00:00,38.7773,-120.6266
11532,_RARE_,Class A,2003-02-26 12:00:00,32.817,-90.806
97,_RARE_,Class B,1986-10-15 12:00:00,37.7438,-87.405
1502,_RARE_,Class A,2000-07-14 12:00:00,44.4681,-75.8742
11913,_RARE_,Class B,2007-05-16 12:00:00,40.1574,-70.6141
12904,_RARE_,Class A,1971-01-01 12:00:00,53.86811,-121.5543
24307,_RARE_,Class A,2009-04-01 12:00:00,35.19153,-79.69161
23789,_RARE_,Class B,2002-12-11 12:00:00,40.6883,-84.79129
75360,_RARE_,Class B,2015-10-16 12:00:00,47.40522,-77.59026
67332,_RARE_,Class B,2020-07-21 12:00:00,45.63902,-121.82
1571,_RARE_,Class A,1991-04-15 12:00:00,30.79904,-91.865
13668,_RARE_,Class B,2004-10-04 12:00:00,38.608,-91.2188
40339,_RARE_,Class A,2011-09-19 12:00:00,48.15482,-83.74387
1368,_RARE_,Class B,1999-05-01 12:00:00,30.20629,-86.25326
75343,_RARE_,Class B,2013-01-21 12:00:00,43.08547,-78.62336
2289,_RARE_,Class A,1992-05-15 12:00:00,45.6802,-92.4837
15772,_RARE_,Class A,2007-03-19 12:00:00,48.12555,-81.3554
14747,_RARE_,Class A,1973-05-01 12:00:00,33.788,-89.3444
68136,_RARE_,Class A,2021-06-12 12:00:00,37.9209,-75.3526
20840,_RARE_,Class A,2010-04-09 12:00:00,48.0418,-91.24862
10398,_RARE_,Class A,1993-07-01 12:00:00,46.2511,-80.0518
19880,_RARE_,Class A,2001-11-14 12:00:00,46.3109,-125.4867
35931,_RARE_,Class B,2012-09-03 12:00:00,31.26553,-85.752
26259,_RARE_,Class B,2010-09-19 12:00:00,39.29379,-74.16792
2310,_RARE_,Class B,2002-04-30 12:00:00,46.96169,-91.19213
61045,_RARE_,Class A,2018-03-12 12:00:00,35.97851,-96.27721
6203,_RARE_,Class A,2004-04-29 12:00:00,34.2463,-87.9064
5193,_RARE_,Class A,2004-08-05 12:00:00,45.514,-123.5334
20881,_RARE_,Class A,1972-06-20 12:00:00,45.02733,-123.3902
11210,_RARE_,Class B,1977-03-06 12:00:00,44.13761,-111.7349
1201,_RARE_,Class A,1976-10-10 12:00:00,46.53164,-82.1088
10981,_RARE_,Class A,2003-03-17 12:00:00,42.4343,-78.7693
24887,_RARE_,Class B,2008-07-20 12:00:00,47.72595,-84.37175
3555,_RARE_,Class A,1977-11-18 12:00:00,34.895,-96.705
56323,_RARE_,Class B,2020-03-29 12:00:00,48.0455,-123.1565
25388,_RARE_,Class B,2009-04-16 12:00:00,40.35,-111.445
1693,_RARE_,Class A,2000-09-15 12:00:00,45.6245,-123.2605
6920,_RARE_,Class A,2003-05-20 12:00:00,46.72276,-121.6467
50897,_RARE_,Class B,2022-06-15 12:00:00,42.96315,-93.49931
9973,_RARE_,Class A,2004-07-28 12:00:00,41.35399,-90.97632
7467,_RARE_,Class A,2000-01-01 12:00:00,33.1963,-84.6073
9993,_RARE_,Class A,2004-11-08 12:00:00,37.267,-81.38295
16315,_RARE_,Class B,2007-01-30 12:00:00,34.5978,-84.3375
18328,_RARE_,Class B,1993-01-16 12:00:00,45.08645,-121.4821
32602,_RARE_,Class B,1973-01-15 12:00:00,43.08755,-122.8496
26836,_RARE_,Class B,2009-07-11 12:00:00,33.7216,-94.0296
30624,_RARE_,Class B,2011-03-26 12:00:00,39.38811,-89.48863
14366,_RARE_,Class A,2006-07-26 12:00:00,31.4507,-83.689
37770,_RARE_,Class A,2017-06-16 12:00:00,46.87829,-110.4868
2186,_RARE_,Class A,2003-10-15 12:00:00,47.48193,-108.3275
5777,_RARE_,Class A,1982-02-01 12:00:00,41.51697,-123.9114
18009,_RARE_,Class B,2006-09-18 12:00:00,40.60069,-88.00983
29403,_RARE_,Class B,1986-07-15 12:00:00,35.748,-101.37
5281,_RARE_,Class B,2004-09-30 12:00:00,40.79336,-83.89322
28942,_RARE_,Class B,2009-11-11 12:00:00,45.72094,-112.181
23026,_RARE_,Class B,1998-09-20 12:00:00,45.75026,-121.5441
9760,_RARE_,Class A,1997-08-20 12:00:00,47.42519,-123.0679
853,_RARE_,Class A,2004-03-18 12:00:00,33.55,-96.79395
9849,_RARE_,Class A,1981-09-15 12:00:00,37.43554,-89.15229
38902,_RARE_,Class B,2007-02-02 12:00:00,41.31678,-88.38166
3462,_RARE_,Class A,2001-11-01 12:00:00,43.4633,-80.4914
7272,_RARE_,Class A,1997-11-13 12:00:00,47.00485,-122.2508
1341,_RARE_,Class A,1991-06-23 12:00:00,38.89635,-107.3637
24535,_RARE_,Class B,2008-11-30 12:00:00,32.645,-111.7558
20332,_RARE_,Class A,1992-07-14 12:00:00,35.82339,-94.705
6716,_RARE_,Class A,2003-09-16 12:00:00,41.2918,-81.0981
2105,_RARE_,Class A,1999-09-30 12:00:00,30.56295,-83.62195
5241,_RARE_,Class A,1987-07-15 12:00:00,41.3388,-123.3504
56271,_RARE_,Class A,2018-05-18 12:00:00,44.6511,-86.11963
38434,_RARE_,Class B,2003-10-17 12:00:00,44.80467,-80.06595
8572,_RARE_,Class B,1963-10-19 12:00:00,45.94953,-121.2773
37038,_RARE_,Class B,2010-03-29 12:00:00,37.955,-95.10793
5715,_RARE_,Class B,1955-05-01 12:00:00,41.0999,-83.9708
10947,_RARE_,Class A,1973-09-05 12:00:00,34.42206,-95.95
32235,_RARE_,Class B,2006-11-03 12:00:00,44.75159,-126.6617
43019,_RARE_,Class B,2014-04-09 12:00:00,44.43664,-121.0327
57075,_RARE_,Class B,2007-02-11 12:00:00,38.10685,-82.31259
1962,_RARE_,Class A,2001-03-31 12:00:00,32.74022,-75.82305
8902,_RARE_,Class A,2000-08-05 12:00:00,31.14713,-90.20529
3368,_RARE_,Class B,1998-06-15 12:00:00,35.072,-93.6575
65022,_RARE_,Class B,2019-07-04 12:00:00,42.85316,-74.08354
75350,_RARE_,Class B,2022-05-04 12:00:00,45.74069,-108.0852
6127,_RARE_,Class B,1979-06-12 12:00:00,40.42714,-76.38729
7601,_RARE_,Class A,1998-03-16 12:00:00,35.86656,-113.6112
62197,_RARE_,Class A,2019-04-15 12:00:00,38.9147,-93.81255
6222,_RARE_,Class B,1994-09-15 12:00:00,44.32228,-114.5782
24151,_RARE_,Class A,1999-07-10 12:00:00,41.6635,-84.1892
75322,_RARE_,Class A,2016-09-22 12:00:00,48.9052,-81.96719
39013,_RARE_,Class B,1977-10-15 12:00:00,40.10392,-114.9766
41397,_RARE_,Class B,1980-07-15 12:00:00,40.16651,-81.92
37627,_RARE_,Class A,2008-05-09 12:00:00,30.8476,-80.6248
25897,_RARE_,Class A,2009-01-21 12:00:00,44.36947,-77.858
10656,_RARE_,Class A,1983-10-18 12:00:00,31.15265,-84.51766
41841,_RARE_,Class B,2012-03-09 12:00:00,40.10373,-91.92975
2322,_RARE_,Class A,1978-07-12 12:00:00,47.29161,-122.4962
23250,_RARE_,Class A,1993-05-14 12:00:00,46.03677,-121.8231
95,_RARE_,Class B,1989-07-01 12:00:00,45.35164,-122.7446
5874,_RARE_,Class A,1982-10-16 12:00:00,40.22317,-85.16612
42143,_RARE_,Class B,1999-03-15 12:00:00,29.55127,-80.83569
36183,_RARE_,Class B,2010-09-15 12:00:00,45.42414,-122.7826
